timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1666835806256,87,List <Resource> GET Request,200,OK,Users 1-28,text,true,,1423,125,80,80,https://reqres.in/api/unknown,73,0,0
1666835806255,85,List <Resource> GET Request,200,OK,Users 1-12,text,true,,1423,125,80,80,https://reqres.in/api/unknown,67,0,0
1666835806245,96,List <Resource> GET Request,200,OK,Users 1-47,text,true,,1428,125,80,80,https://reqres.in/api/unknown,76,0,0
1666835806249,83,List <Resource> GET Request,200,OK,Users 1-13,text,true,,1425,125,80,80,https://reqres.in/api/unknown,72,0,0
1666835806278,105,List <Resource> GET Request,200,OK,Users 1-7,text,true,,1422,125,80,80,https://reqres.in/api/unknown,98,0,0
1666835806269,64,List <Resource> GET Request,200,OK,Users 1-54,text,true,,1420,125,80,80,https://reqres.in/api/unknown,62,0,0
1666835806257,159,List <Resource> GET Request,200,OK,Users 1-48,text,true,,1419,125,80,80,https://reqres.in/api/unknown,158,0,0
1666835806271,145,List <Resource> GET Request,200,OK,Users 1-64,text,true,,1423,125,80,80,https://reqres.in/api/unknown,131,0,0
1666835806247,87,List <Resource> GET Request,200,OK,Users 1-69,text,true,,1431,125,80,80,https://reqres.in/api/unknown,81,0,0
1666835806254,79,List <Resource> GET Request,200,OK,Users 1-5,text,true,,1425,125,80,80,https://reqres.in/api/unknown,66,0,0
1666835806250,84,List <Resource> GET Request,200,OK,Users 1-38,text,true,,1425,125,80,80,https://reqres.in/api/unknown,74,0,0
1666835806270,118,List <Resource> GET Request,200,OK,Users 1-9,text,true,,1423,125,80,80,https://reqres.in/api/unknown,107,0,0
1666835806255,78,List <Resource> GET Request,200,OK,Users 1-44,text,true,,1423,125,80,80,https://reqres.in/api/unknown,65,0,0
1666835806246,94,List <Resource> GET Request,200,OK,Users 1-67,text,true,,1427,125,80,80,https://reqres.in/api/unknown,75,0,0
1666835806248,85,List <Resource> GET Request,200,OK,Users 1-31,text,true,,1424,125,80,80,https://reqres.in/api/unknown,72,0,0
1666835806045,299,List <Resource> GET Request,200,OK,Users 1-72,text,true,,1417,125,80,80,https://reqres.in/api/unknown,278,0,0
1666835806265,123,List <Resource> GET Request,200,OK,Users 1-55,text,true,,1417,125,80,80,https://reqres.in/api/unknown,111,0,0
1666835806273,146,List <Resource> GET Request,200,OK,Users 1-49,text,true,,1423,125,80,80,https://reqres.in/api/unknown,146,0,0
1666835806249,93,List <Resource> GET Request,200,OK,Users 1-10,text,true,,1419,125,80,80,https://reqres.in/api/unknown,76,0,0
1666835806355,222,List <Resource> GET Request,200,OK,Users 1-45,text,true,,1425,125,80,80,https://reqres.in/api/unknown,118,0,0
1666835806253,89,List <Resource> GET Request,200,OK,Users 1-43,text,true,,1417,125,80,80,https://reqres.in/api/unknown,68,0,0
1666835806274,114,List <Resource> GET Request,200,OK,Users 1-80,text,true,,1423,125,80,80,https://reqres.in/api/unknown,103,0,0
1666835806253,80,List <Resource> GET Request,200,OK,Users 1-16,text,true,,1419,125,80,80,https://reqres.in/api/unknown,67,0,0
1666835806254,89,List <Resource> GET Request,200,OK,Users 1-6,text,true,,1419,125,80,80,https://reqres.in/api/unknown,81,0,0
1666835806111,229,List <Resource> GET Request,200,OK,Users 1-41,text,true,,1425,125,80,80,https://reqres.in/api/unknown,211,0,0
1666835806139,194,List <Resource> GET Request,200,OK,Users 1-3,text,true,,1425,125,80,80,https://reqres.in/api/unknown,188,0,0
